task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1969,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",1,Yes,0,7036,7123,"So, what is the cost for this weak vaccine protection against chickenpox and pertussis?",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1970,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,157,702,"A new groundbreaking study of homeschooled American children found that, compared to the UNVACCINATED children, the VACCINATED children had higher odds of developing the following conditions. Shows: A kind of bar graph with silhouettes of children of different sizes instead of bars, each with a number sumberimposed. Conditions listed are: Chronic Illness, Eczema, Neurodevelopment disorder, Autism, ADHD, Learning disabilities, and allergic rhinitis.]
Link: http://www.cmsri.org/wp-content/uploads/2017/05/MawsonStudyHealthOutcomes5.8.2017.pdf",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,704,879,It’s never been done before. The first-of-its-kind study of vaccinated vs. unvaccinated American homeschooled children shows who is really ailing…and parents should be worried,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,881,3352,"Something is wrong with America’s children. They are sick – allergic, asthmatic, anxious, autoimmune, autistic, hyperactive, distracted and learning disabled. Thirty-two million American children – a full 43% of them – suffer from at least one of 20 chronic illnesses not including obesity. Across the board, once rare pediatric disorders from autism and ADD to Type 1 diabetes and Tourette’s syndrome are soaring, though few studies pool the data. Compared to their parents, children today are four times more likely to have a chronic illness. And while their grandparents might never have swallowed a pill as children, the current generation of kids is a pharmaceutical sales rep’s dream come true: More than one million American children under five years old takes a psychiatric drug. More than 8.3 million kids under 17 have consumed psychiatric drugs, and in any given month one in four is taking at least one prescription drug for something. 

Fast food, bad genes, too much TV, video games, pesticides, plastics – name the environmental factor and it has been implicated in the surge of sickness, although none adequately explains the scale or scope of the epidemic. There is one exposure, however, that has evaded the search, despite that children have received it by direct injection in steadily accumulating doses far beyond anything past generations ever saw: 50 doses of 14 vaccines by age six, 69 doses of 16 pharmaceutical vaccines containing powerfully immune-altering ingredients by age 18.

We’re assured vaccines are “safe and effective” even though public health officials acknowledge they sometimes have serious side-effects including death and despite the troubling fact that no long-term study of their effects on overall health has ever been conducted.  Remarkably, not a single published study has ever compared vaccinated kids to unvaccinated kids to see who is healthier years after the shots. Until now.

A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses. What it found about increases in immune-mediated diseases like allergies and neurodevelopmental diseases including autism, should make all parents think twice before they ever vaccinate again:",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,3354,4486,"*Vaccinated children were over four-fold more likely to be diagnosed on the Autism Spectrum (OR 4.3)

*Vaccinated children were 30-fold more likely to be diagnosed with allergic rhinitis (hay fever) than non-vaccinated children

* Vaccinated children were 22-fold more likely to require an allergy medication than unvaccinated children

*Vaccinated children were over five-fold more likely to be diagnosed with a learning disability than unvaccinated children (OR 5.2)

*Vaccinated children were 340 percent more likely to be diagnosed with Attention Deficit Hyperactivity Disorder than unvaccinated children (OR 4.3)

* Vaccinated children were 5.9-fold more likely to have been diagnosed with pneumonia than unvaccinated children

*Vaccinated children were 3.8-fold more likely to be diagnosed with middle ear infection (otitis media) than unvaccinated children (OR 3.8)

*Vaccinated children were 700 percent more likely to have had surgery to insert ear drainage tubes than unvaccinated children (OR 8.1)

* Vaccinated children were 2.4-fold more likely to have been diagnosed with any chronic illness than unvaccinated children",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,10170,10202,"Mercury, Aluminum and What Else?",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1971,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,881,1828,"Something is wrong with America’s children. They are sick – allergic, asthmatic, anxious, autoimmune, autistic, hyperactive, distracted and learning disabled. Thirty-two million American children – a full 43% of them – suffer from at least one of 20 chronic illnesses not including obesity. Across the board, once rare pediatric disorders from autism and ADD to Type 1 diabetes and Tourette’s syndrome are soaring, though few studies pool the data. Compared to their parents, children today are four times more likely to have a chronic illness. And while their grandparents might never have swallowed a pill as children, the current generation of kids is a pharmaceutical sales rep’s dream come true: More than one million American children under five years old takes a psychiatric drug. More than 8.3 million kids under 17 have consumed psychiatric drugs, and in any given month one in four is taking at least one prescription drug for something.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1972,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,854,879,parents should be worried,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,881,1039,"Something is wrong with America’s children. They are sick – allergic, asthmatic, anxious, autoimmune, autistic, hyperactive, distracted and learning disabled.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,2658,2806,"Remarkably, not a single published study has ever compared vaccinated kids to unvaccinated kids to see who is healthier years after the shots. Until",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,5848,5865,The Disease Trade,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,7023,7034,Brain Drain,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1973,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,10170,10202,"Mercury, Aluminum and What Else?",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1974,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,881,1828,"Something is wrong with America’s children. They are sick – allergic, asthmatic, anxious, autoimmune, autistic, hyperactive, distracted and learning disabled. Thirty-two million American children – a full 43% of them – suffer from at least one of 20 chronic illnesses not including obesity. Across the board, once rare pediatric disorders from autism and ADD to Type 1 diabetes and Tourette’s syndrome are soaring, though few studies pool the data. Compared to their parents, children today are four times more likely to have a chronic illness. And while their grandparents might never have swallowed a pill as children, the current generation of kids is a pharmaceutical sales rep’s dream come true: More than one million American children under five years old takes a psychiatric drug. More than 8.3 million kids under 17 have consumed psychiatric drugs, and in any given month one in four is taking at least one prescription drug for something.",20471
