anno_id,task_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,topic_number,topic_namespace,topic_name,question_number,question_text,answer_number,answer_text,contributor_id,start_pos,end_pos,target_text
2472,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,4,Slightly justified,15,0,0,
2473,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,15,0,0,
2474,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,15,0,0,
2475,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,15,0,0,
2476,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,2,Sort of,15,9368,9578,"By eliminating inflammatory foods and adding essential nutrients from fresh unprocessed food, you will reverse years of damage in your arteries and throughout your body from consuming the typical American diet."
2477,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,2,Sort of,15,4664,4794,"While we savor the tantalizing taste of a sweet roll, our bodies respond alarmingly as if a foreign invader arrived declaring war."
2478,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",2,Sort of,15,7839,7950,"There is but one answer to quieting inflammation, and that is returning to foods closer to their natural state."
2478,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",2,Sort of,15,6906,7118,"The ratio of imbalance ranges from 15:1 to as high as 30:1 in favor of omega-6. That’s a tremendous amount of cytokines causing inflammation. In today’s food environment, a 3:1 ratio would be optimal and healthy."
2479,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",2,Sort of,15,7350,7567,"The process that began with a sweet roll turns into a vicious cycle over time that creates heart disease, high blood pressure, diabetes and finally, Alzheimer’s disease, as the inflammatory process continues unabated."
2479,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",2,Sort of,15,3347,3491,Let me repeat that: The injury and inflammation in our blood vessels is caused by the low fat diet recommended for years by mainstream medicine.
2480,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,15,0,0,
2481,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,15,3367,3491,The injury and inflammation in our blood vessels is caused by the low fat diet recommended for years by mainstream medicine.
2482,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,7,Other kind of evidence,15,5190,5503,"When we consume simple carbohydrates such as sugar, blood sugar rises rapidly. In response, your pancreas secretes insulin whose primary purpose is to drive sugar into each cell where it is stored for energy. If the cell is full and does not need glucose, it is rejected to avoid extra sugar gumming up the works."
2482,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,7,Other kind of evidence,15,5683,6050,"Blood sugar is controlled in a very narrow range. Extra sugar molecules attach to a variety of proteins that in turn injure the blood vessel wall. This repeated injury to the blood vessel wall sets off inflammation. When you spike your blood sugar level several times a day, every day, it is exactly like taking sandpaper to the inside of your delicate blood vessels."
2483,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,24,What kind of evidence do they give?,1,placeholder answer for TEXT,15,5683,6050,"Blood sugar is controlled in a very narrow range. Extra sugar molecules attach to a variety of proteins that in turn injure the blood vessel wall. This repeated injury to the blood vessel wall sets off inflammation. When you spike your blood sugar level several times a day, every day, it is exactly like taking sandpaper to the inside of your delicate blood vessels."
2483,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,24,What kind of evidence do they give?,1,placeholder answer for TEXT,15,5190,5503,"When we consume simple carbohydrates such as sugar, blood sugar rises rapidly. In response, your pancreas secretes insulin whose primary purpose is to drive sugar into each cell where it is stored for energy. If the cell is full and does not need glucose, it is rejected to avoid extra sugar gumming up the works."
2484,308,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/308,credco_webconf_articles.tar,35,35article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,3,Moderately Convincing,15,0,0,
2485,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,3,Medium credibility,13,0,0,
2486,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,3,Somewhat Representative,13,0,0,
2487,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,4,Not at all clickbaity,13,0,0,
2488,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,13,738,921,"So researchers at the Mayo Clinic in Rochester, Minn., recently conducted an experiment on the cells of 72 healthy but sedentary men and women who were 30 or younger or older than 64."
2489,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,13,0,0,
2490,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,13,385,542,"A study published this month in Cell Metabolism, however, suggests that certain sorts of workouts may undo some of what the years can do to our mitochondria."
2491,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,2,Scientific Study 2,13,741,771,researchers at the Mayo Clinic
2492,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",1,None,13,0,0,
2493,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,2,Mostly justified,13,0,0,
2494,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,13,0,0,
2495,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,13,0,0,
2496,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,13,0,0,
2497,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,13,0,0,
2498,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,3,No,13,0,0,
2499,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,13,0,0,
2500,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",3,No,13,0,0,
2501,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,13,0,0,
2502,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,13,1985,2340,"Among the younger subjects who went through interval training, the activity levels had changed in 274 genes, compared with 170 genes for those who exercised more moderately and 74 for the weight lifters. Among the older cohort, almost 400 genes were working differently now, compared with 33 for the weight lifters and only 19 for the moderate exercisers."
2502,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,13,2342,2511,"Many of these affected genes, especially in the cells of the interval trainers, are believed to influence the ability of mitochondria to produce energy for muscle cells;"
2503,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,5,An experimental study was conducted (natural experiments OK),13,1570,1614,"After 12 weeks, the lab tests were repeated."
2503,309,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/309,credco_webconf_articles.tar,36,36article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,5,An experimental study was conducted (natural experiments OK),13,1615,1711,"In general, everyone experienced improvements in fitness and an ability to regulate blood sugar."
